Locus,Parameter-number,Bin,Age,Parameter-value,Parameter-Frequency,Standard-deviation,Counts-per-bin,Autocorrelation-per-bin
1,4,2,0.0015,3758.723877,0.037907507,1200.893433,537.2199707,0.768194139
1,4,3,0.0025,2635.389648,0.037907507,4125.899414,677.3499756,0.922299266
1,4,4,0.0035,2280.363525,0.037907507,1608.984619,606.0799561,0.927080572
1,4,5,0.0045,1859.986206,0.037907507,953.9830933,472.6299744,0.875060737
1,4,6,0.0055,1637.467896,0.037907507,645.7938232,564.3599854,0.863021433
1,4,7,0.0065,1829.678589,0.037907507,1082.909058,576.9099731,0.874179363
1,4,8,0.0075,1628.789551,0.037907507,756.4819946,703.1099854,0.91921097
1,4,9,0.0085,1277.82019,0.037907507,407.6859741,732.3899536,0.904923677
1,4,10,0.009500001,1221.194702,0.037907507,366.1914978,848.2099609,0.906138599
1,4,11,0.010500001,937.4432373,0.037907507,245.2716522,886.6199951,0.891854823
1,4,12,0.011500001,1183.424561,0.037907507,914.7816772,890.3699951,0.719630301
1,4,13,0.012500001,920.8275757,0.037907507,218.1508636,900.3499756,0.884226918
1,4,14,0.013500001,897.3353882,0.037907507,223.2229004,812.3599854,0.891738176
1,4,15,0.014500001,1131.232788,0.037907507,468.3115845,643.4599609,0.84513396
1,4,16,0.015500001,1067.878784,0.037907507,746.2703857,448.3699951,0.906949997
1,4,17,0.016500001,862.8206177,0.037907507,281.1646729,348.1000061,0.871554971
1,4,18,0.017500001,887.3719482,0.037907507,536.1573486,239.6999969,0.892966688
1,4,19,0.018500001,845.5693359,0.037907507,401.4638977,161.3399963,0.84681499
1,4,20,0.019500001,1046.039307,0.037907507,1331.991089,100.9300003,0.874379814
1,4,21,0.020500001,1276.420898,0.036770281,799.718689,57.09999847,0.836100102
1,4,22,0.021500001,1101.144409,0.036770281,374.1922607,44.96999741,0.773736715
1,4,23,0.022500001,894.3666382,0.033737678,1653.709229,28.03999901,0.864188552
1,4,24,0.023500001,2420.356689,0.031084154,10396.43652,17.69999886,0.871374726
1,4,25,0.024500001,1417.52124,0.025018953,500.0408325,11.0199995,0.123711005
1,4,26,0.025500001,917.3638916,0.025018953,13209.11426,8.359999657,0.774809718
1,4,27,0.026500001,1389.888306,0.016679302,,5.279999733,0.771480739
1,4,28,0.027500001,597.3890991,0.012509476,5009.45752,4.980000019,0.616079211
1,4,29,0.028500001,320.6460266,0.007960576,,1.779999971,0.528774381
1,4,30,0.029500001,573.4735107,0.004548901,,0.879999995,0.029444195
1,4,31,0.030500001,134.7548676,0.003411675,,0.849999964,-0.000004308
1,4,32,0.031500002,63.09746552,0.003032601,,0.589999974,0.577242672
1,4,33,0.032500002,5.8606143,0.001137225,,0.059999999,-0.160004035
