Locus,Parameter-number,Bin,Age,Parameter-value,Parameter-Frequency,Standard-deviation,Counts-per-bin,Autocorrelation-per-bin
1,4,6,0.0055,1140.140503,0.026497085,557.8132935,883.0700073,0.929538429
1,4,7,0.0065,1647.987671,0.026497085,4331.81543,1060.569946,0.946780086
1,4,8,0.0075,1030.359619,0.026497085,419.0693054,1508.76001,0.952051282
1,4,9,0.0085,957.9104614,0.026497085,397.4457703,1768,0.950875104
1,4,10,0.009500001,818.9648438,0.026497085,214.8201904,2013.219971,0.941888988
1,4,11,0.010500001,979.9815674,0.026497085,461.2629089,2583.72998,0.940427363
1,4,12,0.011500001,835.1464844,0.026497085,158.3435211,2881.949951,0.939437866
1,4,13,0.012500001,762.3336792,0.026497085,121.7680054,3184.73999,0.93701756
1,4,14,0.013500001,687.2075806,0.026497085,155.5689392,3536.099854,0.930300713
1,4,15,0.014500001,647.4204102,0.026497085,99.013237,3709.919922,0.922082603
1,4,16,0.015500001,578.7746582,0.026497085,75.85438538,3365.869873,0.927595139
1,4,17,0.016500001,569.5343018,0.026497085,84.03457642,2921.929932,0.93048954
1,4,18,0.017500001,584.4325562,0.026497085,88.5904007,2382.619873,0.922212839
1,4,19,0.018500001,511.1617432,0.026497085,82.59783936,1956.439941,0.919915497
1,4,20,0.019500001,550.6358643,0.026497085,95.35437012,1625.809937,0.906602323
1,4,21,0.020500001,537.0601196,0.026497085,98.44706726,1414.140015,0.903842807
1,4,22,0.021500001,526.3539429,0.026497085,99.12500763,1277.880005,0.903911233
1,4,23,0.022500001,541.0054932,0.026497085,114.0707932,1118.73999,0.899398923
1,4,24,0.023500001,506.6005859,0.026497085,113.6056671,948.0199585,0.911196113
1,4,25,0.024500001,571.526001,0.026497085,150.9017792,776.2199707,0.911605656
1,4,26,0.025500001,622.4916992,0.026497085,207.9835358,601.2999878,0.899115622
1,4,27,0.026500001,546.430603,0.026497085,150.4492798,470.0699768,0.887006939
1,4,28,0.027500001,655.538269,0.026497085,245.5013885,346.2999878,0.876267135
1,4,29,0.028500001,604.5219727,0.026497085,201.3806915,253.3899994,0.868630588
1,4,30,0.029500001,623.6226196,0.026497085,175.0934753,160.0399933,0.747383535
1,4,31,0.030500001,657.0268555,0.026497085,323.4764404,119.909996,0.841867507
1,4,32,0.031500002,805.2692261,0.026497085,4114.763184,78.25,0.933006108
1,4,33,0.032500002,671.0620728,0.025967144,345.8196106,54.27999878,0.830311179
1,4,34,0.033500002,1760.2146,0.025967144,810.3084106,36.98999786,0.647201121
1,4,35,0.034500002,792.1635132,0.025437202,629.9641113,20.07999992,0.731756091
1,4,36,0.035500002,1709.986938,0.022257552,287.2564392,15.46999931,0.465659231
1,4,37,0.036500002,1969.748657,0.017223105,3629.776367,7.730000019,0.467957586
