Species	Meganyctiphanes norvegica			
Number of data sets	3			
				
Data set no.	1			
Locus	Mitochondrial cytochrome NADH subunit I			
DNA sequence lengh (in base pairs)	155			
No. of DNA sequences	654		NB! MtDNA haplotype DNA sequences were derived from SSCP (single-strand conformation polymorphism), which likely fails to detect some haploptypes	
				
Data source references:		Sample areas	Habitat	Links to source data files
1	Zane, L., Ostellari, L., Maccatrozzo, L., Bargelloni, L., Cuzin-Roudy, J., Buchholz, F., & Patarnello, T. (2000). Genetic differentiation in a pelagic crustacean (Meganyctiphanes norvegica: Euphausiacea) from the North East Atlantic and the Mediterranean Sea. Marine Biology, 136(2), 191–199. doi: 10.1007/s002270050676	Northeastern North Atlantic Ocean	NA	GenBank
2	Papetti, C., Zane, L., Bortolotto, E., Bucklin, A., & Patarnello, T. (2005). Genetic differentiation and local temporal stability of population structure in the euphausiid Meganyctiphanes norvegica. Marine Ecology Progress Series, 289, 225–235. doi: 10.3354/meps289225			GenBank
				
Migrate data file name	Meganyctiphanes_norvegica_654mtND1_155bp_20161012_Migrate_1pop			
Results figure(s)	4, 5, 6 & S5			
				
Individual sample identifiers and data source				
Migrate_infile_sequence_identifier	Migrate_sample_partition	Data_source	GenBank_Accession_number	Source_DNA_sequence_identifier
Mnor0521	Northeastern_North	1	AF150612	Haplotype A
Mnor0522	Northeastern_North	1	AF150612	Haplotype A
Mnor0523	Northeastern_North	1	AF150612	Haplotype A
Mnor0524	Northeastern_North	1	AF150612	Haplotype A
Mnor0525	Northeastern_North	1	AF150612	Haplotype A
Mnor0526	Northeastern_North	1	AF150612	Haplotype A
Mnor0527	Northeastern_North	1	AF150612	Haplotype A
Mnor0528	Northeastern_North	1	AF150612	Haplotype A
Mnor0529	Northeastern_North	1	AF150612	Haplotype A
Mnor0530	Northeastern_North	1	AF150613	Haplotype B
Mnor0531	Northeastern_North	1	AF150613	Haplotype B
Mnor0532	Northeastern_North	1	AF150613	Haplotype B
Mnor0533	Northeastern_North	1	AF150613	Haplotype B
Mnor0534	Northeastern_North	1	AF150613	Haplotype B
Mnor0535	Northeastern_North	1	AF150613	Haplotype B
Mnor0536	Northeastern_North	1	AF150613	Haplotype B
Mnor0537	Northeastern_North	1	AF150613	Haplotype B
Mnor0538	Northeastern_North	1	AF150613	Haplotype B
Mnor0539	Northeastern_North	1	AF150613	Haplotype B
Mnor0540	Northeastern_North	1	AF150613	Haplotype B
Mnor0541	Northeastern_North	1	AF150613	Haplotype B
Mnor0542	Northeastern_North	1	AF150613	Haplotype B
Mnor0543	Northeastern_North	1	AF150613	Haplotype B
Mnor0544	Northeastern_North	1	AF150613	Haplotype B
Mnor0545	Northeastern_North	1	AF150613	Haplotype B
Mnor0546	Northeastern_North	1	AF150613	Haplotype B
Mnor0547	Northeastern_North	1	AF150613	Haplotype B
Mnor0548	Northeastern_North	1	AF150613	Haplotype B
Mnor0549	Northeastern_North	1	AF150613	Haplotype B
Mnor0550	Northeastern_North	1	AF150621	Haplotype L
Mnor0551	Northeastern_North	1	AF150621	Haplotype L
Mnor0552	Northeastern_North	1	AF150621	Haplotype L
Mnor0553	Northeastern_North	2	AF150612	Haplotype A
Mnor0554	Northeastern_North	2	AF150612	Haplotype A
Mnor0555	Northeastern_North	2	AF150612	Haplotype A
Mnor0556	Northeastern_North	2	AF150612	Haplotype A
Mnor0557	Northeastern_North	2	AF150612	Haplotype A
Mnor0558	Northeastern_North	2	AF150612	Haplotype A
Mnor0559	Northeastern_North	2	AF150612	Haplotype A
Mnor0560	Northeastern_North	2	AF150612	Haplotype A
Mnor0561	Northeastern_North	2	AF150612	Haplotype A
Mnor0562	Northeastern_North	2	AF150612	Haplotype A
Mnor0563	Northeastern_North	2	AF150612	Haplotype A
Mnor0564	Northeastern_North	2	AF150612	Haplotype A
Mnor0565	Northeastern_North	2	AF150612	Haplotype A
Mnor0566	Northeastern_North	2	AF150612	Haplotype A
Mnor0567	Northeastern_North	2	AF150612	Haplotype A
Mnor0568	Northeastern_North	2	AF150612	Haplotype A
Mnor0569	Northeastern_North	2	AF150612	Haplotype A
Mnor0570	Northeastern_North	2	AF150612	Haplotype A
Mnor0571	Northeastern_North	2	AF150612	Haplotype A
Mnor0572	Northeastern_North	2	AF150612	Haplotype A
Mnor0573	Northeastern_North	2	AF150612	Haplotype A
Mnor0574	Northeastern_North	2	AF150612	Haplotype A
Mnor0575	Northeastern_North	2	AF150612	Haplotype A
Mnor0576	Northeastern_North	2	AF150612	Haplotype A
Mnor0577	Northeastern_North	2	AF150612	Haplotype A
Mnor0578	Northeastern_North	2	AF150612	Haplotype A
Mnor0579	Northeastern_North	2	AF150612	Haplotype A
Mnor0580	Northeastern_North	2	AF150612	Haplotype A
Mnor0581	Northeastern_North	2	AF150612	Haplotype A
Mnor0582	Northeastern_North	2	AF150612	Haplotype A
Mnor0583	Northeastern_North	2	AF150612	Haplotype A
Mnor0584	Northeastern_North	2	AF150613	Haplotype B
Mnor0585	Northeastern_North	2	AF150613	Haplotype B
Mnor0586	Northeastern_North	2	AF150613	Haplotype B
Mnor0587	Northeastern_North	2	AF150613	Haplotype B
Mnor0588	Northeastern_North	2	AF150613	Haplotype B
Mnor0589	Northeastern_North	2	AF150613	Haplotype B
Mnor0590	Northeastern_North	2	AF150613	Haplotype B
Mnor0591	Northeastern_North	2	AF150613	Haplotype B
Mnor0592	Northeastern_North	2	AF150613	Haplotype B
Mnor0593	Northeastern_North	2	AF150613	Haplotype B
Mnor0594	Northeastern_North	2	AF150613	Haplotype B
Mnor0595	Northeastern_North	2	AF150613	Haplotype B
Mnor0596	Northeastern_North	2	AF150613	Haplotype B
Mnor0597	Northeastern_North	2	AF150613	Haplotype B
Mnor0598	Northeastern_North	2	AF150613	Haplotype B
Mnor0599	Northeastern_North	2	AF150613	Haplotype B
Mnor0600	Northeastern_North	2	AF150613	Haplotype B
Mnor0601	Northeastern_North	2	AF150613	Haplotype B
Mnor0602	Northeastern_North	2	AF150613	Haplotype B
Mnor0603	Northeastern_North	2	AF150613	Haplotype B
Mnor0604	Northeastern_North	2	AF150613	Haplotype B
Mnor0605	Northeastern_North	2	AF150621	Haplotype L
Mnor0606	Northeastern_North	2	AF150623	Haplotype N
Mnor0607	Northeastern_North	2	AY850545	Haplotype P
Mnor0608	Northeastern_North	2	AY850547	Haplotype Q
Mnor0609	Northeastern_North	2	AY850551	Haplotype R
Mnor0610	Northeastern_North	2	AF150612	Haplotype A
Mnor0611	Northeastern_North	2	AF150612	Haplotype A
Mnor0612	Northeastern_North	2	AF150612	Haplotype A
Mnor0613	Northeastern_North	2	AF150612	Haplotype A
Mnor0614	Northeastern_North	2	AF150612	Haplotype A
Mnor0615	Northeastern_North	2	AF150612	Haplotype A
Mnor0616	Northeastern_North	2	AF150612	Haplotype A
Mnor0617	Northeastern_North	2	AF150612	Haplotype A
Mnor0618	Northeastern_North	2	AF150612	Haplotype A
Mnor0619	Northeastern_North	2	AF150612	Haplotype A
Mnor0620	Northeastern_North	2	AF150612	Haplotype A
Mnor0621	Northeastern_North	2	AF150612	Haplotype A
Mnor0622	Northeastern_North	2	AF150612	Haplotype A
Mnor0623	Northeastern_North	2	AF150612	Haplotype A
Mnor0624	Northeastern_North	2	AF150612	Haplotype A
Mnor0625	Northeastern_North	2	AF150612	Haplotype A
Mnor0626	Northeastern_North	2	AF150612	Haplotype A
Mnor0627	Northeastern_North	2	AF150612	Haplotype A
Mnor0628	Northeastern_North	2	AF150612	Haplotype A
Mnor0629	Northeastern_North	2	AF150612	Haplotype A
Mnor0630	Northeastern_North	2	AF150612	Haplotype A
Mnor0631	Northeastern_North	2	AF150612	Haplotype A
Mnor0632	Northeastern_North	2	AF150612	Haplotype A
Mnor0633	Northeastern_North	2	AF150612	Haplotype A
Mnor0634	Northeastern_North	2	AF150612	Haplotype A
Mnor0635	Northeastern_North	2	AF150612	Haplotype A
Mnor0636	Northeastern_North	2	AF150612	Haplotype A
Mnor0637	Northeastern_North	2	AF150613	Haplotype B
Mnor0638	Northeastern_North	2	AF150613	Haplotype B
Mnor0639	Northeastern_North	2	AF150613	Haplotype B
Mnor0640	Northeastern_North	2	AF150613	Haplotype B
Mnor0641	Northeastern_North	2	AF150613	Haplotype B
Mnor0642	Northeastern_North	2	AF150613	Haplotype B
Mnor0643	Northeastern_North	2	AF150613	Haplotype B
Mnor0644	Northeastern_North	2	AF150613	Haplotype B
Mnor0645	Northeastern_North	2	AF150613	Haplotype B
Mnor0646	Northeastern_North	2	AF150613	Haplotype B
Mnor0647	Northeastern_North	2	AF150613	Haplotype B
Mnor0648	Northeastern_North	2	AF150613	Haplotype B
Mnor0649	Northeastern_North	2	AF150613	Haplotype B
Mnor0650	Northeastern_North	2	AF150613	Haplotype B
Mnor0651	Northeastern_North	2	AF150613	Haplotype B
Mnor0652	Northeastern_North	2	AF150613	Haplotype B
Mnor0653	Northeastern_North	2	AF150614	Haplotype C
Mnor0654	Northeastern_North	2	AF150614	Haplotype C
Mnor0655	Northeastern_North	2	AY850546	Haplotype CC
Mnor0656	Northeastern_North	2	AY850553	Haplotype J
Mnor0657	Northeastern_North	2	AY850559	Haplotype K
Mnor0658	Northeastern_North	2	AF150621	Haplotype L
Mnor0659	Northeastern_North	1	AF150612	Haplotype A
Mnor0660	Northeastern_North	1	AF150612	Haplotype A
Mnor0661	Northeastern_North	1	AF150612	Haplotype A
Mnor0662	Northeastern_North	1	AF150612	Haplotype A
Mnor0663	Northeastern_North	1	AF150612	Haplotype A
Mnor0664	Northeastern_North	1	AF150612	Haplotype A
Mnor0665	Northeastern_North	1	AF150612	Haplotype A
Mnor0666	Northeastern_North	1	AF150612	Haplotype A
Mnor0667	Northeastern_North	1	AF150612	Haplotype A
Mnor0668	Northeastern_North	1	AF150612	Haplotype A
Mnor0669	Northeastern_North	1	AF150612	Haplotype A
Mnor0670	Northeastern_North	1	AF150612	Haplotype A
Mnor0671	Northeastern_North	1	AF150612	Haplotype A
Mnor0672	Northeastern_North	1	AF150612	Haplotype A
Mnor0673	Northeastern_North	1	AF150612	Haplotype A
Mnor0674	Northeastern_North	1	AF150612	Haplotype A
Mnor0675	Northeastern_North	1	AF150612	Haplotype A
Mnor0676	Northeastern_North	1	AF150612	Haplotype A
Mnor0677	Northeastern_North	1	AF150612	Haplotype A
Mnor0678	Northeastern_North	1	AF150612	Haplotype A
Mnor0679	Northeastern_North	1	AF150612	Haplotype A
Mnor0680	Northeastern_North	1	AF150612	Haplotype A
Mnor0681	Northeastern_North	1	AF150612	Haplotype A
Mnor0682	Northeastern_North	1	AF150613	Haplotype B
Mnor0683	Northeastern_North	1	AF150613	Haplotype B
Mnor0684	Northeastern_North	1	AF150613	Haplotype B
Mnor0685	Northeastern_North	1	AF150613	Haplotype B
Mnor0686	Northeastern_North	1	AF150613	Haplotype B
Mnor0687	Northeastern_North	1	AF150613	Haplotype B
Mnor0688	Northeastern_North	1	AF150613	Haplotype B
Mnor0689	Northeastern_North	1	AF150613	Haplotype B
Mnor0690	Northeastern_North	1	AF150613	Haplotype B
Mnor0691	Northeastern_North	1	AF150613	Haplotype B
Mnor0692	Northeastern_North	1	AF150613	Haplotype B
Mnor0693	Northeastern_North	1	AF150613	Haplotype B
Mnor0694	Northeastern_North	1	AF150613	Haplotype B
Mnor0695	Northeastern_North	1	AF150613	Haplotype B
Mnor0696	Northeastern_North	1	AF150613	Haplotype B
Mnor0697	Northeastern_North	1	AF150613	Haplotype B
Mnor0698	Northeastern_North	1	AF150613	Haplotype B
Mnor0699	Northeastern_North	1	AF150613	Haplotype B
Mnor0700	Northeastern_North	1	AF150613	Haplotype B
Mnor0701	Northeastern_North	1	AF150613	Haplotype B
Mnor0702	Northeastern_North	1	AF150619	Haplotype H
Mnor0703	Northeastern_North	1	AF150620	Haplotype I
Mnor0704	Northeastern_North	1	AF150621	Haplotype L
Mnor0705	Northeastern_North	1	AF150621	Haplotype L
Mnor0706	Northeastern_North	2	AF150612	Haplotype A
Mnor0707	Northeastern_North	2	AF150612	Haplotype A
Mnor0708	Northeastern_North	2	AF150612	Haplotype A
Mnor0709	Northeastern_North	2	AF150612	Haplotype A
Mnor0710	Northeastern_North	2	AF150612	Haplotype A
Mnor0711	Northeastern_North	2	AF150612	Haplotype A
Mnor0712	Northeastern_North	2	AF150612	Haplotype A
Mnor0713	Northeastern_North	2	AF150612	Haplotype A
Mnor0714	Northeastern_North	2	AF150612	Haplotype A
Mnor0715	Northeastern_North	2	AF150612	Haplotype A
Mnor0716	Northeastern_North	2	AF150612	Haplotype A
Mnor0717	Northeastern_North	2	AF150612	Haplotype A
Mnor0718	Northeastern_North	2	AF150612	Haplotype A
Mnor0719	Northeastern_North	2	AF150612	Haplotype A
Mnor0720	Northeastern_North	2	AF150612	Haplotype A
Mnor0721	Northeastern_North	2	AF150612	Haplotype A
Mnor0722	Northeastern_North	2	AF150612	Haplotype A
Mnor0723	Northeastern_North	2	AF150612	Haplotype A
Mnor0724	Northeastern_North	2	AF150612	Haplotype A
Mnor0725	Northeastern_North	2	AF150612	Haplotype A
Mnor0726	Northeastern_North	2	AF150612	Haplotype A
Mnor0727	Northeastern_North	2	AF150612	Haplotype A
Mnor0728	Northeastern_North	2	AF150612	Haplotype A
Mnor0729	Northeastern_North	2	AF150612	Haplotype A
Mnor0730	Northeastern_North	2	AF150612	Haplotype A
Mnor0731	Northeastern_North	2	AF150612	Haplotype A
Mnor0732	Northeastern_North	2	AF150612	Haplotype A
Mnor0733	Northeastern_North	2	AF150612	Haplotype A
Mnor0734	Northeastern_North	2	AY850549	Haplotype AA
Mnor0735	Northeastern_North	2	AF150613	Haplotype B
Mnor0736	Northeastern_North	2	AF150613	Haplotype B
Mnor0737	Northeastern_North	2	AF150613	Haplotype B
Mnor0738	Northeastern_North	2	AF150613	Haplotype B
Mnor0739	Northeastern_North	2	AF150613	Haplotype B
Mnor0740	Northeastern_North	2	AF150613	Haplotype B
Mnor0741	Northeastern_North	2	AF150613	Haplotype B
Mnor0742	Northeastern_North	2	AF150613	Haplotype B
Mnor0743	Northeastern_North	2	AF150613	Haplotype B
Mnor0744	Northeastern_North	2	AF150613	Haplotype B
Mnor0745	Northeastern_North	2	AF150613	Haplotype B
Mnor0746	Northeastern_North	2	AF150613	Haplotype B
Mnor0747	Northeastern_North	2	AF150613	Haplotype B
Mnor0748	Northeastern_North	2	AF150613	Haplotype B
Mnor0749	Northeastern_North	2	AF150613	Haplotype B
Mnor0750	Northeastern_North	2	AF150613	Haplotype B
Mnor0751	Northeastern_North	2	AF150613	Haplotype B
Mnor0752	Northeastern_North	2	AF150613	Haplotype B
Mnor0753	Northeastern_North	2	AF150613	Haplotype B
Mnor0754	Northeastern_North	2	AF150613	Haplotype B
Mnor0755	Northeastern_North	2	AF150613	Haplotype B
Mnor0756	Northeastern_North	2	AF150614	Haplotype C
Mnor0757	Northeastern_North	2	AF150621	Haplotype L
Mnor0758	Northeastern_North	2	AF150623	Haplotype N
Mnor0759	Northeastern_North	2	AF150623	Haplotype N
Mnor0760	Northeastern_North	2	AF150623	Haplotype N
Mnor0761	Northeastern_North	2	AY850547	Haplotype Q
Mnor0762	Northeastern_North	2	AY850552	Haplotype S
Mnor0763	Northeastern_North	2	AF150612	Haplotype A
Mnor0764	Northeastern_North	2	AF150612	Haplotype A
Mnor0765	Northeastern_North	2	AF150612	Haplotype A
Mnor0766	Northeastern_North	2	AF150612	Haplotype A
Mnor0767	Northeastern_North	2	AF150612	Haplotype A
Mnor0768	Northeastern_North	2	AF150612	Haplotype A
Mnor0769	Northeastern_North	2	AF150612	Haplotype A
Mnor0770	Northeastern_North	2	AF150612	Haplotype A
Mnor0771	Northeastern_North	2	AF150612	Haplotype A
Mnor0772	Northeastern_North	2	AF150612	Haplotype A
Mnor0773	Northeastern_North	2	AF150612	Haplotype A
Mnor0774	Northeastern_North	2	AF150612	Haplotype A
Mnor0775	Northeastern_North	2	AF150612	Haplotype A
Mnor0776	Northeastern_North	2	AF150612	Haplotype A
Mnor0777	Northeastern_North	2	AF150612	Haplotype A
Mnor0778	Northeastern_North	2	AF150612	Haplotype A
Mnor0779	Northeastern_North	2	AF150612	Haplotype A
Mnor0780	Northeastern_North	2	AF150612	Haplotype A
Mnor0781	Northeastern_North	2	AF150612	Haplotype A
Mnor0782	Northeastern_North	2	AF150612	Haplotype A
Mnor0783	Northeastern_North	2	AF150613	Haplotype B
Mnor0784	Northeastern_North	2	AF150613	Haplotype B
Mnor0785	Northeastern_North	2	AF150613	Haplotype B
Mnor0786	Northeastern_North	2	AF150613	Haplotype B
Mnor0787	Northeastern_North	2	AF150613	Haplotype B
Mnor0788	Northeastern_North	2	AF150613	Haplotype B
Mnor0789	Northeastern_North	2	AF150613	Haplotype B
Mnor0790	Northeastern_North	2	AF150613	Haplotype B
Mnor0791	Northeastern_North	2	AF150613	Haplotype B
Mnor0792	Northeastern_North	2	AF150613	Haplotype B
Mnor0793	Northeastern_North	2	AF150613	Haplotype B
Mnor0794	Northeastern_North	2	AF150613	Haplotype B
Mnor0795	Northeastern_North	2	AF150613	Haplotype B
Mnor0796	Northeastern_North	2	AF150613	Haplotype B
Mnor0797	Northeastern_North	2	AF150613	Haplotype B
Mnor0798	Northeastern_North	2	AF150613	Haplotype B
Mnor0799	Northeastern_North	2	AF150613	Haplotype B
Mnor0800	Northeastern_North	2	AF150614	Haplotype C
Mnor0801	Northeastern_North	2	AF150614	Haplotype C
Mnor0802	Northeastern_North	2	AF150621	Haplotype L
				
Data set no.	2			
Locus	Mitochondrial cytochrome NADH subunit I			
DNA sequence lengh (in base pairs)	155			
No. of DNA sequences	36		NB! MtDNA haplotype DNA sequences were derived from SSCP (single-strand conformation polymorphism), which likely fails to detect some haploptypes	
				
Data source references:		Sample areas	Habitat	Links to source data files
2	Papetti, C., Zane, L., Bortolotto, E., Bucklin, A., & Patarnello, T. (2005). Genetic differentiation and local temporal stability of population structure in the euphausiid Meganyctiphanes norvegica. Marine Ecology Progress Series, 289, 225–235. doi: 10.3354/meps289225			GenBank
				
Migrate data file name	Meganyctiphanes_norvegica_34mtND1_155bp_20161012_Migrate_1pop			
Results figure(s)	4			
				
Individual sample identifiers and data source				
Migrate_infile_sequence_identifier	Migrate_sample_partition	Data_source	GenBank_Accession_number	Source_DNA_sequence_identifier
Mnor0803	Western _North	2	AF150612	Haplotype A
Mnor0804	Western _North	2	AF150612	Haplotype A
Mnor0805	Western _North	2	AF150612	Haplotype A
Mnor0806	Western _North	2	AF150612	Haplotype A
Mnor0807	Western _North	2	AF150612	Haplotype A
Mnor0808	Western _North	2	AF150613	Haplotype B
Mnor0809	Western _North	2	AF150613	Haplotype B
Mnor0810	Western _North	2	AF150613	Haplotype B
Mnor0811	Western _North	2	AF150614	Haplotype C
Mnor0812	Western _North	2	AF150612	Haplotype A
Mnor0813	Western _North	2	AF150612	Haplotype A
Mnor0814	Western _North	2	AF150612	Haplotype A
Mnor0815	Western _North	2	AF150612	Haplotype A
Mnor0816	Western _North	2	AF150612	Haplotype A
Mnor0817	Western _North	2	AF150612	Haplotype A
Mnor0818	Western _North	2	AF150612	Haplotype A
Mnor0819	Western _North	2	AF150613	Haplotype B
Mnor0820	Western _North	2	AF150613	Haplotype B
Mnor0821	Western _North	2	AY850564	Haplotype II
Mnor0822	Western _North	2	AF150621	Haplotype L
Mnor0823	Western _North	2	AF150621	Haplotype L
Mnor0824	Western _North	2	AF150612	Haplotype A
Mnor0825	Western _North	2	AF150612	Haplotype A
Mnor0826	Western _North	2	AF150612	Haplotype A
Mnor0827	Western _North	2	AF150613	Haplotype B
Mnor0828	Western _North	2	AF150621	Haplotype L
Mnor0829	Western _North	2	AF150621	Haplotype L
Mnor0830	Western _North	2	AF150612	Haplotype A
Mnor0831	Western _North	2	AF150612	Haplotype A
Mnor0832	Western _North	2	AF150612	Haplotype A
Mnor0833	Western _North	2	AF150612	Haplotype A
Mnor0834	Western _North	2	AF150612	Haplotype A
Mnor0835	Western _North	2	AF150612	Haplotype A
Mnor0836	Western _North	2	AF150613	Haplotype B
				
Data set no.	3			
Locus	Mitochondrial cytochrome NADH subunit I			
DNA sequence lengh (in base pairs)	155			
No. of DNA sequences	146		NB! MtDNA haplotype DNA sequences were derived from SSCP (single-strand conformation polymorphism), which likely fails to detect some haploptypes	
				
Data source references:		Sample areas	Habitat	Links to source data files
1	Zane, L., Ostellari, L., Maccatrozzo, L., Bargelloni, L., Cuzin-Roudy, J., Buchholz, F., & Patarnello, T. (2000). Genetic differentiation in a pelagic crustacean (Meganyctiphanes norvegica: Euphausiacea) from the North East Atlantic and the Mediterranean Sea. Marine Biology, 136(2), 191–199. doi: 10.1007/s002270050676	Northeastern North Atlantic Ocean	NA	GenBank
2	Papetti, C., Zane, L., Bortolotto, E., Bucklin, A., & Patarnello, T. (2005). Genetic differentiation and local temporal stability of population structure in the euphausiid Meganyctiphanes norvegica. Marine Ecology Progress Series, 289, 225–235. doi: 10.3354/meps289225			GenBank
				
Migrate data file name	Meganyctiphanes_norvegica_145mtND1_155bp_20161012_Migrate_1pop			
Results figure(s)	4			
				
Individual sample identifiers and data source				
Migrate_infile_sequence_identifier	Migrate_sample_partition	Data_source	GenBank_Accession_number	Source_DNA_sequence_identifier
Mnor0837	Southeastern_North	1	AF150612	Haplotype A
Mnor0838	Southeastern_North	1	AF150612	Haplotype A
Mnor0839	Southeastern_North	1	AF150613	Haplotype B
Mnor0840	Southeastern_North	1	AF150613	Haplotype B
Mnor0841	Southeastern_North	1	AF150613	Haplotype B
Mnor0842	Southeastern_North	1	AF150613	Haplotype B
Mnor0843	Southeastern_North	1	AF150613	Haplotype B
Mnor0844	Southeastern_North	1	AF150613	Haplotype B
Mnor0845	Southeastern_North	1	AF150613	Haplotype B
Mnor0846	Southeastern_North	1	AF150613	Haplotype B
Mnor0847	Southeastern_North	1	AF150613	Haplotype B
Mnor0848	Southeastern_North	1	AF150613	Haplotype B
Mnor0849	Southeastern_North	1	AF150613	Haplotype B
Mnor0850	Southeastern_North	1	AF150613	Haplotype B
Mnor0851	Southeastern_North	1	AF150613	Haplotype B
Mnor0852	Southeastern_North	1	AF150613	Haplotype B
Mnor0853	Southeastern_North	1	AF150613	Haplotype B
Mnor0854	Southeastern_North	1	AF150613	Haplotype B
Mnor0855	Southeastern_North	1	AF150613	Haplotype B
Mnor0856	Southeastern_North	1	AF150613	Haplotype B
Mnor0857	Southeastern_North	1	AF150613	Haplotype B
Mnor0858	Southeastern_North	1	AF150613	Haplotype B
Mnor0859	Southeastern_North	1	AF150613	Haplotype B
Mnor0860	Southeastern_North	1	AF150613	Haplotype B
Mnor0861	Southeastern_North	1	AF150613	Haplotype B
Mnor0862	Southeastern_North	1	AF150613	Haplotype B
Mnor0863	Southeastern_North	1	AF150613	Haplotype B
Mnor0864	Southeastern_North	1	AF150613	Haplotype B
Mnor0865	Southeastern_North	1	AF150613	Haplotype B
Mnor0866	Southeastern_North	1	AF150613	Haplotype B
Mnor0867	Southeastern_North	1	AF150613	Haplotype B
Mnor0868	Southeastern_North	1	AF150613	Haplotype B
Mnor0869	Southeastern_North	1	AF150613	Haplotype B
Mnor0870	Southeastern_North	1	AF150613	Haplotype B
Mnor0871	Southeastern_North	1	AF150613	Haplotype B
Mnor0872	Southeastern_North	1	AF150613	Haplotype B
Mnor0873	Southeastern_North	1	AF150613	Haplotype B
Mnor0874	Southeastern_North	1	AF150613	Haplotype B
Mnor0875	Southeastern_North	1	AF150613	Haplotype B
Mnor0876	Southeastern_North	1	AF150613	Haplotype B
Mnor0877	Southeastern_North	1	AF150613	Haplotype B
Mnor0878	Southeastern_North	1	AF150613	Haplotype B
Mnor0879	Southeastern_North	1	AF150613	Haplotype B
Mnor0880	Southeastern_North	1	AF150613	Haplotype B
Mnor0881	Southeastern_North	1	AF150613	Haplotype B
Mnor0882	Southeastern_North	1	AF150613	Haplotype B
Mnor0883	Southeastern_North	1	AF150618	Haplotype G
Mnor0884	Southeastern_North	2	AF150612	Haplotype A
Mnor0885	Southeastern_North	2	AF150612	Haplotype A
Mnor0886	Southeastern_North	2	AF150612	Haplotype A
Mnor0887	Southeastern_North	2	AF150612	Haplotype A
Mnor0888	Southeastern_North	2	AF150612	Haplotype A
Mnor0889	Southeastern_North	2	AF150613	Haplotype B
Mnor0890	Southeastern_North	2	AF150613	Haplotype B
Mnor0891	Southeastern_North	2	AF150613	Haplotype B
Mnor0892	Southeastern_North	2	AF150613	Haplotype B
Mnor0893	Southeastern_North	2	AF150613	Haplotype B
Mnor0894	Southeastern_North	2	AF150613	Haplotype B
Mnor0895	Southeastern_North	2	AF150613	Haplotype B
Mnor0896	Southeastern_North	2	AF150613	Haplotype B
Mnor0897	Southeastern_North	2	AF150613	Haplotype B
Mnor0898	Southeastern_North	2	AF150613	Haplotype B
Mnor0899	Southeastern_North	2	AF150613	Haplotype B
Mnor0900	Southeastern_North	2	AF150613	Haplotype B
Mnor0901	Southeastern_North	2	AF150613	Haplotype B
Mnor0902	Southeastern_North	2	AF150613	Haplotype B
Mnor0903	Southeastern_North	2	AF150613	Haplotype B
Mnor0904	Southeastern_North	2	AF150613	Haplotype B
Mnor0905	Southeastern_North	2	AF150613	Haplotype B
Mnor0906	Southeastern_North	2	AF150613	Haplotype B
Mnor0907	Southeastern_North	2	AF150613	Haplotype B
Mnor0908	Southeastern_North	2	AF150613	Haplotype B
Mnor0909	Southeastern_North	2	AF150613	Haplotype B
Mnor0910	Southeastern_North	2	AF150613	Haplotype B
Mnor0911	Southeastern_North	2	AF150613	Haplotype B
Mnor0912	Southeastern_North	2	AF150613	Haplotype B
Mnor0913	Southeastern_North	2	AF150613	Haplotype B
Mnor0914	Southeastern_North	2	AF150613	Haplotype B
Mnor0915	Southeastern_North	2	AF150613	Haplotype B
Mnor0916	Southeastern_North	2	AF150613	Haplotype B
Mnor0917	Southeastern_North	2	AF150613	Haplotype B
Mnor0918	Southeastern_North	2	AF150613	Haplotype B
Mnor0919	Southeastern_North	2	AF150613	Haplotype B
Mnor0920	Southeastern_North	2	AF150613	Haplotype B
Mnor0921	Southeastern_North	2	AF150613	Haplotype B
Mnor0922	Southeastern_North	2	AF150613	Haplotype B
Mnor0923	Southeastern_North	2	AF150613	Haplotype B
Mnor0924	Southeastern_North	2	AF150613	Haplotype B
Mnor0925	Southeastern_North	2	AF150613	Haplotype B
Mnor0926	Southeastern_North	2	AF150613	Haplotype B
Mnor0927	Southeastern_North	2	AF150613	Haplotype B
Mnor0928	Southeastern_North	2	AF150613	Haplotype B
Mnor0929	Southeastern_North	2	AF150613	Haplotype B
Mnor0930	Southeastern_North	2	AF150613	Haplotype B
Mnor0931	Southeastern_North	2	AF150613	Haplotype B
Mnor0932	Southeastern_North	2	AF150614	Haplotype C
Mnor0933	Southeastern_North	2	AF150614	Haplotype C
Mnor0934	Southeastern_North	2	AY850546	Haplotype CC
Mnor0935	Southeastern_North	2	AF150612	Haplotype A
Mnor0936	Southeastern_North	2	AF150612	Haplotype A
Mnor0937	Southeastern_North	2	AF150612	Haplotype A
Mnor0938	Southeastern_North	2	AF150612	Haplotype A
Mnor0939	Southeastern_North	2	AF150613	Haplotype B
Mnor0940	Southeastern_North	2	AF150613	Haplotype B
Mnor0941	Southeastern_North	2	AF150613	Haplotype B
Mnor0942	Southeastern_North	2	AF150613	Haplotype B
Mnor0943	Southeastern_North	2	AF150613	Haplotype B
Mnor0944	Southeastern_North	2	AF150613	Haplotype B
Mnor0945	Southeastern_North	2	AF150613	Haplotype B
Mnor0946	Southeastern_North	2	AF150613	Haplotype B
Mnor0947	Southeastern_North	2	AF150613	Haplotype B
Mnor0948	Southeastern_North	2	AF150613	Haplotype B
Mnor0949	Southeastern_North	2	AF150613	Haplotype B
